Secteur,trimestre,code_region,code_dep,nombre_creation,Quartile_MOY,Quartile_CV
Industrie manufacturiere,2020,52,53,36,1,4
Industrie manufacturiere,2020,52,72,64,1,4
Industrie manufacturiere,2020,52,85,121,1,4
Industrie manufacturiere,2020,52,44,1,1,4
Industrie manufacturiere,2020,53,22,95,1,4
Industrie manufacturiere,2020,53,29,133,1,4
Industrie manufacturiere,2020,53,35,165,1,4
Industrie manufacturiere,2020,53,56,138,1,4
Industrie manufacturiere,2020,75,16,102,1,4
Industrie manufacturiere,2020,75,17,131,1,4
Industrie manufacturiere,2020,75,19,64,1,4
Industrie manufacturiere,2020,75,23,31,1,4
Industrie manufacturiere,2020,75,24,95,1,4
Industrie manufacturiere,2020,75,33,288,1,4
Industrie manufacturiere,2020,75,40,78,1,4
Industrie manufacturiere,2020,75,47,55,1,4
Industrie manufacturiere,2020,75,64,103,1,4
Industrie manufacturiere,2020,75,79,61,1,4
Industrie manufacturiere,2020,75,86,101,1,4
Industrie manufacturiere,2020,75,87,90,1,4
Industrie manufacturiere,2020,76,9,59,1,4
Industrie manufacturiere,2020,76,11,98,1,4
Industrie manufacturiere,2020,76,12,54,1,4
Industrie manufacturiere,2020,76,30,169,1,4
Industrie manufacturiere,2020,76,31,250,1,4
Industrie manufacturiere,2020,76,32,70,1,4
Industrie manufacturiere,2020,76,34,182,1,4
Industrie manufacturiere,2020,76,46,55,1,4
Industrie manufacturiere,2020,76,48,12,1,4
Industrie manufacturiere,2020,76,65,82,1,4
Industrie manufacturiere,2020,76,66,68,1,4
Industrie manufacturiere,2020,76,81,83,1,4
Industrie manufacturiere,2020,76,82,69,1,4
Industrie manufacturiere,2020,76,32,1,1,4
Industrie manufacturiere,2020,84,1,109,1,4
Industrie manufacturiere,2020,84,3,58,1,4
Industrie manufacturiere,2020,84,7,84,1,4
Industrie manufacturiere,2020,84,15,42,1,4
Industrie manufacturiere,2020,84,26,108,1,4
Industrie manufacturiere,2020,84,38,225,1,4
Industrie manufacturiere,2020,84,42,157,1,4
Industrie manufacturiere,2020,84,43,53,1,4
Industrie manufacturiere,2020,84,63,112,1,4
Industrie manufacturiere,2020,84,69,274,1,4
Industrie manufacturiere,2020,84,73,104,1,4
Industrie manufacturiere,2020,84,74,146,1,4
Industrie manufacturiere,2020,93,4,61,1,4
Industrie manufacturiere,2020,93,5,58,1,4
Industrie manufacturiere,2020,93,6,156,1,4
Industrie manufacturiere,2020,93,13,266,1,4
Industrie manufacturiere,2020,93,83,173,1,4
Industrie manufacturiere,2020,93,84,80,1,4
Industrie manufacturiere,2020,94,2A,25,1,4
Industrie manufacturiere,2020,94,2B,40,1,4
Industrie manufacturiere,2021,1,971,95,1,4
Industrie manufacturiere,2021,2,972,71,1,4
Industrie manufacturiere,2021,3,973,34,1,4
Industrie manufacturiere,2021,4,974,87,1,4
Industrie manufacturiere,2021,6,976,11,1,4
Industrie manufacturiere,2021,11,75,287,1,4
Industrie manufacturiere,2021,11,77,168,1,4
Industrie manufacturiere,2021,11,78,136,1,4
Industrie manufacturiere,2021,11,91,117,1,4
Industrie manufacturiere,2021,11,92,137,1,4
Industrie manufacturiere,2021,11,93,149,1,4
Industrie manufacturiere,2021,11,94,78,1,4
Industrie manufacturiere,2021,11,95,112,1,4
Industrie manufacturiere,2021,24,18,67,1,4
Industrie manufacturiere,2021,24,28,64,1,4
Industrie manufacturiere,2021,24,36,47,1,4
Industrie manufacturiere,2021,24,37,109,1,4
Industrie manufacturiere,2021,24,41,47,1,4
Industrie manufacturiere,2021,24,45,78,1,4
Industrie manufacturiere,2021,27,21,93,1,4
Industrie manufacturiere,2021,27,25,85,1,4
Industrie manufacturiere,2021,27,39,77,1,4
Industrie manufacturiere,2021,27,58,45,1,4
Industrie manufacturiere,2021,27,70,77,1,4
Industrie manufacturiere,2021,27,71,107,1,4
Industrie manufacturiere,2021,27,89,68,1,4
Industrie manufacturiere,2021,27,90,19,1,4
Industrie manufacturiere,2021,28,14,116,1,4
Industrie manufacturiere,2021,28,27,88,1,4
Industrie manufacturiere,2021,28,50,88,1,4
Industrie manufacturiere,2021,28,61,59,1,4
Industrie manufacturiere,2021,28,76,170,1,4
Industrie manufacturiere,2021,32,2,96,1,4
Industrie manufacturiere,2021,32,59,299,1,4
Industrie manufacturiere,2021,32,60,144,1,4
Industrie manufacturiere,2021,32,62,170,1,4
Industrie manufacturiere,2021,32,80,80,1,4
Industrie manufacturiere,2021,44,8,56,1,4
Industrie manufacturiere,2021,44,10,41,1,4
Industrie manufacturiere,2021,44,51,102,1,4
Industrie manufacturiere,2021,44,52,39,1,4
Industrie manufacturiere,2021,44,54,99,1,4
Industrie manufacturiere,2021,44,55,16,1,4
Industrie manufacturiere,2021,44,57,107,1,4
Industrie manufacturiere,2021,44,67,157,1,4
Industrie manufacturiere,2021,44,68,97,1,4
Industrie manufacturiere,2021,44,88,75,1,4
Industrie manufacturiere,2021,44,55,1,1,4
Industrie manufacturiere,2021,52,44,197,1,4
Industrie manufacturiere,2021,52,49,122,1,4
Industrie manufacturiere,2021,52,53,61,1,4
Industrie manufacturiere,2021,52,72,66,1,4
Industrie manufacturiere,2021,52,85,144,1,4
Industrie manufacturiere,2021,52,44,1,1,4
Industrie manufacturiere,2021,53,22,92,1,4
Industrie manufacturiere,2021,53,29,134,1,4
Industrie manufacturiere,2021,53,35,159,1,4
Industrie manufacturiere,2021,53,56,112,1,4
Industrie manufacturiere,2021,75,16,99,1,4
Industrie manufacturiere,2021,75,17,134,1,4
Industrie manufacturiere,2021,75,19,57,1,4
Industrie manufacturiere,2021,75,23,32,1,4
Industrie manufacturiere,2021,75,24,114,1,4
Industrie manufacturiere,2021,75,33,301,1,4
Industrie manufacturiere,2021,75,40,91,1,4
Industrie manufacturiere,2021,75,47,67,1,4
Industrie manufacturiere,2021,75,64,116,1,4
Industrie manufacturiere,2021,75,79,58,1,4
Industrie manufacturiere,2021,75,86,98,1,4
Industrie manufacturiere,2021,75,87,83,1,4
Industrie manufacturiere,2021,75,33,1,1,4
Industrie manufacturiere,2021,75,40,2,1,4
Industrie manufacturiere,2021,76,9,68,1,4
Industrie manufacturiere,2021,76,11,82,1,4
Industrie manufacturiere,2021,76,12,61,1,4
Industrie manufacturiere,2021,76,30,175,1,4
Industrie manufacturiere,2021,76,31,243,1,4
Industrie manufacturiere,2021,76,32,83,1,4
Industrie manufacturiere,2021,76,34,193,1,4
Industrie manufacturiere,2021,76,46,46,1,4
Industrie manufacturiere,2021,76,48,18,1,4
Industrie manufacturiere,2021,76,65,65,1,4
Industrie manufacturiere,2021,76,66,101,1,4
Industrie manufacturiere,2021,76,81,92,1,4
Industrie manufacturiere,2021,76,82,82,1,4
Industrie manufacturiere,2021,84,1,97,1,4
Industrie manufacturiere,2021,84,3,58,1,4
Industrie manufacturiere,2021,84,7,95,1,4
Industrie manufacturiere,2021,84,15,32,1,4
Industrie manufacturiere,2021,84,26,102,1,4
Industrie manufacturiere,2021,84,38,246,1,4
Industrie manufacturiere,2021,84,42,124,1,4
Industrie manufacturiere,2021,84,43,59,1,4
Industrie manufacturiere,2021,84,63,112,1,4
Industrie manufacturiere,2021,84,69,260,1,4
Industrie manufacturiere,2021,84,73,144,1,4
Industrie manufacturiere,2021,84,74,127,1,4
Industrie manufacturiere,2021,93,4,67,1,4
Industrie manufacturiere,2021,93,5,43,1,4
Industrie manufacturiere,2021,93,6,183,1,4
Industrie manufacturiere,2021,93,13,285,1,4
Industrie manufacturiere,2021,93,83,194,1,4
Industrie manufacturiere,2021,93,84,92,1,4
Industrie manufacturiere,2021,94,2A,38,1,4
Industrie manufacturiere,2021,94,2B,26,1,4
Industries extractives,2017,3,973,8,1,2
Industries extractives,2017,4,974,1,1,2
Industries extractives,2017,11,75,1,1,2
Industries extractives,2017,11,78,1,1,2
Industries extractives,2017,24,45,1,1,2
Industries extractives,2017,28,61,1,1,2
Industries extractives,2017,28,76,1,1,2
Industries extractives,2017,32,60,1,1,2
Industries extractives,2017,32,62,3,1,2
Industries extractives,2017,44,57,1,1,2
Industries extractives,2017,44,88,1,1,2
Industries extractives,2017,52,44,7,1,2
Industries extractives,2017,52,85,2,1,2
Industries extractives,2017,75,17,3,1,2
Industries extractives,2017,75,19,1,1,2
Industries extractives,2017,75,33,1,1,2
Industries extractives,2017,75,87,1,1,2
Industries extractives,2017,76,9,3,1,2
Industries extractives,2017,76,65,1,1,2
Industries extractives,2017,76,66,1,1,2
Industries extractives,2017,84,73,1,1,2
Industries extractives,2017,93,13,1,1,2
Industries extractives,2017,94,2A,1,1,2
Industries extractives,2018,3,973,8,1,2
Industries extractives,2018,4,974,2,1,2
Industries extractives,2018,11,75,1,1,2
Industries extractives,2018,11,93,1,1,2
Industries extractives,2018,27,21,1,1,2
Industries extractives,2018,32,59,1,1,2
Industries extractives,2018,32,62,1,1,2
Industries extractives,2018,44,54,1,1,2
Industries extractives,2018,52,44,9,1,2
Industries extractives,2018,52,85,1,1,2
Industries extractives,2018,75,17,1,1,2
Industries extractives,2018,76,11,1,1,2
Industries extractives,2018,76,30,1,1,2
Industries extractives,2018,84,63,1,1,2
Industries extractives,2018,84,69,1,1,2
Industries extractives,2018,84,74,2,1,2
Industries extractives,2018,94,2A,1,1,2
Industries extractives,2019,3,973,1,1,2
Industries extractives,2019,4,974,2,1,2
Industries extractives,2019,27,25,1,1,2
Industries extractives,2019,32,60,1,1,2
Industries extractives,2019,44,67,1,1,2
Industries extractives,2019,52,44,13,1,2
Industries extractives,2019,52,85,1,1,2
Industries extractives,2019,53,29,1,1,2
Industries extractives,2019,75,17,1,1,2
Industries extractives,2019,76,9,2,1,2
Industries extractives,2019,76,30,1,1,2
Industries extractives,2019,76,31,1,1,2
Industries extractives,2019,93,13,1,1,2
Industries extractives,2019,93,83,1,1,2
Industries extractives,2020,3,973,6,1,2
Industries extractives,2020,4,974,1,1,2
Industries extractives,2020,11,75,2,1,2
Industries extractives,2020,32,62,2,1,2
Industries extractives,2020,52,44,12,1,2
Industries extractives,2020,52,85,1,1,2
Industries extractives,2020,75,17,2,1,2
Industries extractives,2020,76,31,1,1,2
Industries extractives,2020,76,32,1,1,2
Industries extractives,2020,76,34,1,1,2
Industries extractives,2020,76,66,1,1,2
Industries extractives,2020,76,81,1,1,2
Industries extractives,2020,84,73,1,1,2
Industries extractives,2020,93,13,1,1,2
Industries extractives,2021,3,973,2,1,2
Industries extractives,2021,11,92,7,1,2
Industries extractives,2021,32,60,1,1,2
Industries extractives,2021,44,54,1,1,2
Industries extractives,2021,44,55,1,1,2
Industries extractives,2021,44,57,3,1,2
Industries extractives,2021,52,44,13,1,2
Industries extractives,2021,52,85,1,1,2
Industries extractives,2021,53,22,1,1,2
Industries extractives,2021,53,35,1,1,2
Industries extractives,2021,75,17,2,1,2
Industries extractives,2021,75,24,1,1,2
Industries extractives,2021,75,40,2,1,2
Industries extractives,2021,75,47,1,1,2
Industries extractives,2021,76,32,1,1,2
Industries extractives,2021,76,34,1,1,2
Industries extractives,2017,3,973,2,1,2
Industries extractives,2017,4,974,1,1,2
Industries extractives,2017,27,21,1,1,2
Industries extractives,2017,32,60,1,1,2
Industries extractives,2017,32,62,1,1,2
Industries extractives,2017,44,8,1,1,2
Industries extractives,2017,52,44,10,1,2
Industries extractives,2017,75,16,1,1,2
Industries extractives,2017,75,17,1,1,2
Industries extractives,2017,75,24,1,1,2
Industries extractives,2017,76,9,1,1,2
Industries extractives,2017,76,30,1,1,2
Industries extractives,2017,76,81,1,1,2
Industries extractives,2017,84,38,1,1,2
Industries extractives,2017,84,74,1,1,2
Industries extractives,2018,3,973,4,1,2
Industries extractives,2018,6,976,1,1,2
Industries extractives,2018,11,75,2,1,2
Industries extractives,2018,27,89,1,1,2
Industries extractives,2018,32,62,2,1,2
Industries extractives,2018,52,44,18,1,2
Industries extractives,2018,52,85,1,1,2
Industries extractives,2018,53,22,2,1,2
Industries extractives,2018,53,35,1,1,2
Industries extractives,2018,75,17,3,1,2
Industries extractives,2018,75,24,1,1,2
Industries extractives,2018,76,30,3,1,2
Industries extractives,2018,76,31,1,1,2
Industries extractives,2018,76,66,1,1,2
Industries extractives,2018,76,81,1,1,2
Industries extractives,2019,3,973,4,1,2
Industries extractives,2019,11,75,1,1,2
Industries extractives,2019,44,67,1,1,2
Industries extractives,2019,52,44,7,1,2
Industries extractives,2019,52,85,2,1,2
Industries extractives,2019,53,35,1,1,2
Industries extractives,2019,75,17,4,1,2
Industries extractives,2019,75,33,1,1,2
Industries extractives,2019,76,81,1,1,2
Industries extractives,2020,3,973,2,1,2
Industries extractives,2020,11,75,1,1,2
Industries extractives,2020,32,62,1,1,2
Industries extractives,2020,52,44,5,1,2
Industries extractives,2020,52,85,2,1,2
Industries extractives,2020,53,56,1,1,2
Industries extractives,2020,75,17,2,1,2
Industries extractives,2021,3,973,3,1,2
Industries extractives,2021,32,62,1,1,2
Industries extractives,2021,52,44,7,1,2
Industries extractives,2021,52,72,1,1,2
Industries extractives,2021,52,85,1,1,2
Industries extractives,2021,75,17,3,1,2
Industries extractives,2021,75,79,1,1,2
Industries extractives,2021,76,12,1,1,2
Industries extractives,2021,84,26,1,1,2
Industries extractives,2021,84,38,1,1,2
Industries extractives,2021,93,6,1,1,2
Industries extractives,2017,3,973,8,1,2
Industries extractives,2017,11,92,5,1,2
Industries extractives,2017,28,14,1,1,2
Industries extractives,2017,44,57,1,1,2
Industries extractives,2017,52,44,2,1,2
Industries extractives,2017,53,35,1,1,2
Industries extractives,2017,75,17,1,1,2
Industries extractives,2017,76,31,1,1,2
Industries extractives,2018,2,972,1,1,2
Industries extractives,2018,3,973,2,1,2
Industries extractives,2018,24,45,1,1,2
Industries extractives,2018,32,62,1,1,2
Industries extractives,2018,44,10,1,1,2
Industries extractives,2018,44,68,1,1,2
Industries extractives,2018,52,44,1,1,2
Industries extractives,2018,75,17,3,1,2
Industries extractives,2018,93,83,1,1,2
Industries extractives,2019,3,973,3,1,2
Industries extractives,2019,11,75,1,1,2
Industries extractives,2019,32,62,1,1,2
Industries extractives,2019,52,44,2,1,2
Industries extractives,2019,52,85,1,1,2
Industries extractives,2019,93,13,1,1,2
Industries extractives,2020,3,973,3,1,2
Industries extractives,2020,11,75,1,1,2
Industries extractives,2020,32,59,1,1,2
Industries extractives,2020,32,62,1,1,2
Industries extractives,2020,52,85,3,1,2
Industries extractives,2020,75,87,1,1,2
Industries extractives,2021,3,973,1,1,2
Industries extractives,2021,11,75,1,1,2
Industries extractives,2021,11,78,1,1,2
Industries extractives,2021,32,2,1,1,2
Industries extractives,2021,32,62,1,1,2
Industries extractives,2021,52,44,2,1,2
Industries extractives,2021,75,17,1,1,2
Industries extractives,2021,93,13,1,1,2
Industries extractives,2021,93,84,1,1,2
Industries extractives,2021,94,2B,1,1,2
Industries extractives,2017,3,973,7,1,2
Industries extractives,2017,11,75,1,1,2
Industries extractives,2017,32,62,1,1,2
Industries extractives,2017,44,57,1,1,2
Industries extractives,2017,94,2B,1,1,2
Industries extractives,2018,1,971,1,1,2
Industries extractives,2018,3,973,3,1,2
Industries extractives,2018,11,75,1,1,2
Industries extractives,2018,11,92,1,1,2
Industries extractives,2018,32,62,1,1,2
Industries extractives,2018,44,51,1,1,2
Industries extractives,2018,52,44,1,1,2
Industries extractives,2018,52,85,1,1,2
Industries extractives,2018,53,35,2,1,2
Industries extractives,2018,75,16,1,1,2
Industries extractives,2018,76,9,1,1,2
Industries extractives,2018,76,32,1,1,2
Industries extractives,2019,3,973,5,1,2
Industries extractives,2019,11,75,2,1,2
Industries extractives,2019,27,21,1,1,2
Industries extractives,2019,44,10,1,1,2
Industries extractives,2019,44,54,1,1,2
Industries extractives,2019,75,47,1,1,2
Industries extractives,2019,93,4,1,1,2
Industries extractives,2019,94,2B,1,1,2
Industries extractives,2020,3,973,3,1,2
Industries extractives,2020,27,21,1,1,2
Industries extractives,2020,32,59,1,1,2
Industries extractives,2020,44,57,1,1,2
Industries extractives,2020,52,53,1,1,2
Industries extractives,2020,52,85,2,1,2
Industries extractives,2020,53,35,1,1,2
Industries extractives,2020,75,47,1,1,2
Industries extractives,2020,75,64,1,1,2
Industries extractives,2020,76,9,1,1,2
Industries extractives,2020,76,66,1,1,2
Industries extractives,2021,3,973,1,1,2
Industries extractives,2021,11,75,1,1,2
Industries extractives,2021,11,92,1,1,2
Industries extractives,2021,28,14,1,1,2
Industries extractives,2021,32,62,1,1,2
Industries extractives,2021,44,8,1,1,2
Industries extractives,2021,44,57,2,1,2
Industries extractives,2021,44,67,1,1,2
Industries extractives,2021,52,72,1,1,2
Industries extractives,2021,75,24,1,1,2
Industries extractives,2021,76,66,1,1,2
Industries extractives,2021,76,81,1,1,2
Information et communication,2017,1,971,39,2,3
Information et communication,2017,2,972,36,2,3
Information et communication,2017,3,973,10,2,3
Information et communication,2017,4,974,82,2,3
Information et communication,2017,6,976,2,2,3
Information et communication,2017,11,75,1405,2,3
Information et communication,2017,11,77,129,2,3
Information et communication,2017,11,78,273,2,3
Information et communication,2017,11,91,174,2,3
Information et communication,2017,11,92,551,2,3
Information et communication,2017,11,93,336,2,3
Information et communication,2017,11,94,286,2,3
Information et communication,2017,11,95,190,2,3
Information et communication,2017,24,18,21,2,3
Information et communication,2017,24,28,88,2,3
Information et communication,2017,24,36,16,2,3
Information et communication,2017,24,37,50,2,3
Information et communication,2017,24,41,15,2,3
Information et communication,2017,24,45,44,2,3
Information et communication,2017,27,21,35,2,3
Information et communication,2017,27,25,29,2,3
Information et communication,2017,27,39,38,2,3
Information et communication,2017,27,58,16,2,3
Information et communication,2017,27,70,19,2,3
Information et communication,2017,27,71,36,2,3
Information et communication,2017,27,89,27,2,3
Information et communication,2017,27,90,15,2,3
Information et communication,2017,28,14,44,2,3
Information et communication,2017,28,27,36,2,3
Information et communication,2017,28,50,33,2,3
Information et communication,2017,28,61,22,2,3
Information et communication,2017,28,76,105,2,3
Information et communication,2017,32,2,35,2,3
Information et communication,2017,32,59,193,2,3
Information et communication,2017,32,60,69,2,3
Information et communication,2017,32,62,95,2,3
Information et communication,2017,32,80,23,2,3
Information et communication,2017,44,8,13,2,3
Information et communication,2017,44,10,14,2,3
Information et communication,2017,44,51,32,2,3
Information et communication,2017,44,52,12,2,3
Information et communication,2017,44,54,57,2,3
Information et communication,2017,44,55,4,2,3
Information et communication,2017,44,57,55,2,3
Information et communication,2017,44,67,96,2,3
Information et communication,2017,44,68,33,2,3
Information et communication,2017,44,88,29,2,3
Information et communication,2017,52,44,146,2,3
Information et communication,2017,52,49,54,2,3
Information et communication,2017,52,53,13,2,3
Information et communication,2017,52,72,13,2,3
Information et communication,2017,52,85,80,2,3
Information et communication,2017,53,22,37,2,3
Information et communication,2017,53,29,44,2,3
Information et communication,2017,53,35,115,2,3
Information et communication,2017,53,56,42,2,3
Information et communication,2017,75,16,39,2,3
Information et communication,2017,75,17,56,2,3
Information et communication,2017,75,19,21,2,3
Information et communication,2017,75,23,7,2,3
Information et communication,2017,75,24,36,2,3
Information et communication,2017,75,33,217,2,3
Information et communication,2017,75,40,25,2,3
Information et communication,2017,75,47,16,2,3
Information et communication,2017,75,64,49,2,3
Information et communication,2017,75,79,26,2,3
Information et communication,2017,75,86,30,2,3
Information et communication,2017,75,87,23,2,3
Information et communication,2017,76,9,20,2,3
Information et communication,2017,76,11,75,2,3
Information et communication,2017,76,12,14,2,3
Information et communication,2017,76,30,111,2,3
Information et communication,2017,76,31,188,2,3
Information et communication,2017,76,32,19,2,3
Information et communication,2017,76,34,142,2,3
Information et communication,2017,76,46,12,2,3
Information et communication,2017,76,48,5,2,3
Information et communication,2017,76,65,24,2,3
Information et communication,2017,76,66,33,2,3
Information et communication,2017,76,81,26,2,3
Information et communication,2017,76,82,17,2,3
Information et communication,2017,84,1,44,2,3
Information et communication,2017,84,3,44,2,3
Information et communication,2017,84,7,27,2,3
Information et communication,2017,84,15,9,2,3
Information et communication,2017,84,26,40,2,3
Information et communication,2017,84,38,127,2,3
Information et communication,2017,84,42,39,2,3
Information et communication,2017,84,43,8,2,3
Information et communication,2017,84,63,37,2,3
Information et communication,2017,84,69,356,2,3
Information et communication,2017,84,73,43,2,3
Information et communication,2017,84,74,73,2,3
Information et communication,2017,93,4,15,2,3
Information et communication,2017,93,5,10,2,3
Information et communication,2017,93,6,157,2,3
Information et communication,2017,93,13,213,2,3
Information et communication,2017,93,83,83,2,3
Information et communication,2017,93,84,37,2,3
Information et communication,2017,94,2A,11,2,3
Information et communication,2017,94,2B,12,2,3
Information et communication,2018,1,971,33,2,3
Information et communication,2018,2,972,35,2,3
Information et communication,2018,3,973,9,2,3
Information et communication,2018,4,974,70,2,3
Information et communication,2018,6,976,1,2,3
Information et communication,2018,11,75,1444,2,3
Information et communication,2018,11,77,181,2,3
Information et communication,2018,11,78,343,2,3
Information et communication,2018,11,91,227,2,3
Information et communication,2018,11,92,603,2,3
Information et communication,2018,11,93,398,2,3
Information et communication,2018,11,94,339,2,3
Information et communication,2018,11,95,248,2,3
Information et communication,2018,24,18,21,2,3
Information et communication,2018,24,28,85,2,3
Information et communication,2018,24,36,20,2,3
Information et communication,2018,24,37,38,2,3
Information et communication,2018,24,41,29,2,3
Information et communication,2018,24,45,63,2,3
Information et communication,2018,27,21,57,2,3
Information et communication,2018,27,25,34,2,3
Information et communication,2018,27,39,37,2,3
Information et communication,2018,27,58,13,2,3
Information et communication,2018,27,70,32,2,3
Information et communication,2018,27,71,39,2,3
Information et communication,2018,27,89,35,2,3
Information et communication,2018,27,90,21,2,3
Information et communication,2018,28,14,53,2,3
Information et communication,2018,28,27,45,2,3
Information et communication,2018,28,50,27,2,3
Information et communication,2018,28,61,31,2,3
Information et communication,2018,28,76,100,2,3
Information et communication,2018,32,2,47,2,3
Information et communication,2018,32,59,238,2,3
Information et communication,2018,32,60,69,2,3
Information et communication,2018,32,62,124,2,3
Information et communication,2018,32,80,52,2,3
Information et communication,2018,44,8,20,2,3
Information et communication,2018,44,10,18,2,3
Information et communication,2018,44,51,55,2,3
Information et communication,2018,44,52,9,2,3
Information et communication,2018,44,54,66,2,3
Information et communication,2018,44,55,3,2,3
Information et communication,2018,44,57,48,2,3
Information et communication,2018,44,67,96,2,3
Information et communication,2018,44,68,35,2,3
Information et communication,2018,44,88,29,2,3
Information et communication,2018,52,44,165,2,3
Information et communication,2018,52,49,45,2,3
Information et communication,2018,52,53,17,2,3
Information et communication,2018,52,72,29,2,3
Information et communication,2018,52,85,73,2,3
Information et communication,2018,52,44,1,2,3
Information et communication,2018,53,22,24,2,3
Information et communication,2018,53,29,50,2,3
Information et communication,2018,53,35,111,2,3
Information et communication,2018,53,56,56,2,3
Information et communication,2018,75,16,44,2,3
Information et communication,2018,75,17,55,2,3
Information et communication,2018,75,19,32,2,3
Information et communication,2018,75,23,14,2,3
Information et communication,2018,75,24,39,2,3
Information et communication,2018,75,33,217,2,3
Information et communication,2018,75,40,28,2,3
Information et communication,2018,75,47,15,2,3
Information et communication,2018,75,64,69,2,3
Information et communication,2018,75,79,34,2,3
Information et communication,2018,75,86,29,2,3
Information et communication,2018,75,87,26,2,3
Information et communication,2018,76,9,17,2,3
Information et communication,2018,76,11,66,2,3
Information et communication,2018,76,12,13,2,3
Information et communication,2018,76,30,94,2,3
Information et communication,2018,76,31,206,2,3
Information et communication,2018,76,32,30,2,3
Information et communication,2018,76,34,160,2,3
Information et communication,2018,76,46,18,2,3
Information et communication,2018,76,48,6,2,3
Information et communication,2018,76,65,26,2,3
Information et communication,2018,76,66,45,2,3
Information et communication,2018,76,81,30,2,3
Information et communication,2018,76,82,28,2,3
Information et communication,2018,84,1,48,2,3
Information et communication,2018,84,3,47,2,3
Information et communication,2018,84,7,32,2,3
Information et communication,2018,84,15,11,2,3
Information et communication,2018,84,26,35,2,3
Information et communication,2018,84,38,114,2,3
Information et communication,2018,84,42,58,2,3
Information et communication,2018,84,43,15,2,3
Information et communication,2018,84,63,60,2,3
Information et communication,2018,84,69,398,2,3
Information et communication,2018,84,73,61,2,3
Information et communication,2018,84,74,75,2,3
Information et communication,2018,93,4,19,2,3
Information et communication,2018,93,5,24,2,3
Information et communication,2018,93,6,160,2,3
Information et communication,2018,93,13,301,2,3
Information et communication,2018,93,83,72,2,3
Information et communication,2018,93,84,51,2,3
Information et communication,2018,94,2A,15,2,3
Information et communication,2018,94,2B,7,2,3
Information et communication,2019,1,971,39,2,3
Information et communication,2019,2,972,40,2,3
Information et communication,2019,3,973,6,2,3
Information et communication,2019,4,974,74,2,3
Information et communication,2019,6,976,5,2,3
Information et communication,2019,11,75,1615,2,3
Information et communication,2019,11,77,226,2,3
Information et communication,2019,11,78,362,2,3
Information et communication,2019,11,91,245,2,3
Information et communication,2019,11,92,651,2,3
Information et communication,2019,11,93,442,2,3
Information et communication,2019,11,94,399,2,3
Information et communication,2019,11,95,297,2,3
Information et communication,2019,24,18,26,2,3
Information et communication,2019,24,28,83,2,3
Information et communication,2019,24,36,30,2,3
Information et communication,2019,24,37,59,2,3
Information et communication,2019,24,41,21,2,3
Information et communication,2019,24,45,64,2,3
Information et communication,2019,27,21,52,2,3
Information et communication,2019,27,25,38,2,3
Information et communication,2019,27,39,53,2,3
Information et communication,2019,27,58,18,2,3
Information et communication,2019,27,70,33,2,3
Information et communication,2019,27,71,42,2,3
Information et communication,2019,27,89,38,2,3
Information et communication,2019,27,90,17,2,3
Information et communication,2019,28,14,73,2,3
Information et communication,2019,28,27,50,2,3
Information et communication,2019,28,50,44,2,3
Information et communication,2019,28,61,30,2,3
Information et communication,2019,28,76,109,2,3
Information et communication,2019,32,2,43,2,3
Information et communication,2019,32,59,284,2,3
Information et communication,2019,32,60,83,2,3
Information et communication,2019,32,62,130,2,3
Information et communication,2019,32,80,62,2,3
Information et communication,2019,44,8,26,2,3
Information et communication,2019,44,10,24,2,3
Information et communication,2019,44,51,70,2,3
Information et communication,2019,44,52,12,2,3
Information et communication,2019,44,54,73,2,3
Information et communication,2019,44,55,2,2,3
Information et communication,2019,44,57,72,2,3
Information et communication,2019,44,67,123,2,3
Information et communication,2019,44,68,38,2,3
Information et communication,2019,44,88,24,2,3
Information et communication,2019,52,44,220,2,3
Information et communication,2019,52,49,64,2,3
Information et communication,2019,52,53,31,2,3
Information et communication,2019,52,72,31,2,3
Information et communication,2019,52,85,89,2,3
Information et communication,2019,53,22,33,2,3
Information et communication,2019,53,29,60,2,3
Information et communication,2019,53,35,152,2,3
Information et communication,2019,53,56,56,2,3
Information et communication,2019,75,16,50,2,3
Information et communication,2019,75,17,69,2,3
Information et communication,2019,75,19,22,2,3
Information et communication,2019,75,23,10,2,3
Information et communication,2019,75,24,33,2,3
Information et communication,2019,75,33,247,2,3
Information et communication,2019,75,40,27,2,3
Information et communication,2019,75,47,22,2,3
Information et communication,2019,75,64,65,2,3
Information et communication,2019,75,79,29,2,3
Information et communication,2019,75,86,32,2,3
Information et communication,2019,75,87,34,2,3
Information et communication,2019,76,9,20,2,3
Information et communication,2019,76,11,71,2,3
Information et communication,2019,76,12,25,2,3
Information et communication,2019,76,30,113,2,3
Information et communication,2019,76,31,288,2,3
Information et communication,2019,76,32,24,2,3
Information et communication,2019,76,34,181,2,3
Information et communication,2019,76,46,12,2,3
Information et communication,2019,76,48,1,2,3
Information et communication,2019,76,65,22,2,3
Information et communication,2019,76,66,48,2,3
Information et communication,2019,76,81,43,2,3
Information et communication,2019,76,82,22,2,3
Information et communication,2019,84,1,54,2,3
Information et communication,2019,84,3,56,2,3
Information et communication,2019,84,7,42,2,3
Information et communication,2019,84,15,16,2,3
Information et communication,2019,84,26,41,2,3
Information et communication,2019,84,38,142,2,3
Information et communication,2019,84,42,76,2,3
Information et communication,2019,84,43,16,2,3
